"","job.id","problem","algorithm","rsquared","opt","n","cat_variables","num_levels","effect_size","outcome","learner","dummy_enc"
"295","295","DAG_cat_data","validation","0.162882593955222","0.298815333845165","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"296","296","DAG_cat_data","validation","0.227986544610337","0.216454341122003","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"297","297","DAG_cat_data","validation","0.0424448369724184","0.167270585829523","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"298","298","DAG_cat_data","validation","0.1282471571955","0.133473009824142","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"299","299","DAG_cat_data","validation","0.121186179322132","0.109833937247022","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"300","300","DAG_cat_data","validation","0.24035392874607","0.389085740088749","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"301","301","DAG_cat_data","validation","0.25464072166668","0.291801347050559","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"302","302","DAG_cat_data","validation","0.163219916684875","0.188619128159814","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"303","303","DAG_cat_data","validation","0.195334691395063","0.328318587003891","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"304","304","DAG_cat_data","validation","0.220162502668355","0.243246465412153","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"305","305","DAG_cat_data","validation","0.210893058004412","0.277144926691496","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"306","306","DAG_cat_data","validation","0.180568283055282","0.283839826750342","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"307","307","DAG_cat_data","validation","0.189491514324567","0.335463871286913","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"308","308","DAG_cat_data","validation","0.145837072739537","0.247807418847258","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"309","309","DAG_cat_data","validation","0.158764388815746","0.327118457109982","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"310","310","DAG_cat_data","validation","0.184479384417879","0.307330243504213","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"311","311","DAG_cat_data","validation","0.234076350500499","0.258881750522887","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"312","312","DAG_cat_data","validation","0.272792184293102","0.33545225860892","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"313","313","DAG_cat_data","validation","0.203681920807102","0.339180788760944","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"314","314","DAG_cat_data","validation","0.237597608378602","0.106361876844311","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"315","315","DAG_cat_data","validation","0.145108656264852","0.326486378158414","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"316","316","DAG_cat_data","validation","0.180727541141427","0.401784462573205","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"317","317","DAG_cat_data","validation","0.109915475782378","0.150098721882548","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"318","318","DAG_cat_data","validation","0.210808510694844","0.231340210115496","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"319","319","DAG_cat_data","validation","0.132796543741037","0.207314968579721","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"320","320","DAG_cat_data","validation","0.206027056582923","0.341746876992601","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"321","321","DAG_cat_data","validation","0.197747318382033","0.313113888970655","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"322","322","DAG_cat_data","validation","0.225892480142877","0.308620718063069","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"323","323","DAG_cat_data","validation","0.235943364639462","0.376108242368716","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"324","324","DAG_cat_data","validation","0.274042384775895","0.393608584510579","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"325","325","DAG_cat_data","validation","0.151408447459232","0.336427528004706","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"326","326","DAG_cat_data","validation","0.107995786627494","0.180183318655203","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"327","327","DAG_cat_data","validation","0.214218888087554","0.243800319339585","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"328","328","DAG_cat_data","validation","0.0236358602057907","0.230439224260541","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"329","329","DAG_cat_data","validation","0.190961087310957","0.154993544282645","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"330","330","DAG_cat_data","validation","0.120275087833846","0.321071810621116","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"331","331","DAG_cat_data","validation","0.192073806882429","0.228945067155251","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"332","332","DAG_cat_data","validation","0.282142794811424","0.306602026102207","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"333","333","DAG_cat_data","validation","0.180151967132545","0.365532708460977","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"334","334","DAG_cat_data","validation","0.226655755073407","0.386108335654587","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"335","335","DAG_cat_data","validation","0.258553380834949","0.2531476028082","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"336","336","DAG_cat_data","validation","0.207590727260144","0.33664498734777","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"337","337","DAG_cat_data","validation","0.173452500266545","0.188381903186462","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"338","338","DAG_cat_data","validation","0.142191603001611","0.23090578589955","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"339","339","DAG_cat_data","validation","0.177491691524341","0.345208421970104","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"340","340","DAG_cat_data","validation","0.256285302717861","0.284527081331703","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"341","341","DAG_cat_data","validation","0.157508717178679","0.251931418049479","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"342","342","DAG_cat_data","validation","0.255017921822484","0.442017968826565","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"343","343","DAG_cat_data","validation","0.0978108942773597","0.256918353610565","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"344","344","DAG_cat_data","validation","0.229595417556842","0.24676834238248","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"345","345","DAG_cat_data","validation","0.246200610048122","0.350472740161467","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"346","346","DAG_cat_data","validation","0.209239783263971","0.222015722491878","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"347","347","DAG_cat_data","validation","0.155902339774369","0.212558950923913","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"348","348","DAG_cat_data","validation","0.212269349968907","0.266683737764847","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"349","349","DAG_cat_data","validation","0.248919791052683","0.232095699747361","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"350","350","DAG_cat_data","validation","0.253187468612041","0.251675865423551","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"351","351","DAG_cat_data","validation","0.171623784116044","0.326129697880236","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"352","352","DAG_cat_data","validation","0.0719800786415281","0.172710058302712","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"353","353","DAG_cat_data","validation","0.189379501476043","0.21803976818421","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"354","354","DAG_cat_data","validation","0.0592636894398877","0.173169564972357","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"355","355","DAG_cat_data","validation","0.205711927734035","0.298704097356136","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"356","356","DAG_cat_data","validation","0.161754141624876","0.288794728330914","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"357","357","DAG_cat_data","validation","0.194191781560164","0.270872065165466","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"358","358","DAG_cat_data","validation","0.25288981810369","0.321967488853629","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"359","359","DAG_cat_data","validation","0.245290607067985","0.212576547982219","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"360","360","DAG_cat_data","validation","0.166179309868781","0.243122597441585","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"361","361","DAG_cat_data","validation","0.133237565964341","0.341403849374228","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"362","362","DAG_cat_data","validation","0.316302353212366","0.262663164754862","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"363","363","DAG_cat_data","validation","0.250224955003688","0.227792361743091","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"364","364","DAG_cat_data","validation","0.23826657994971","0.254615140934237","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"365","365","DAG_cat_data","validation","0.183546653434489","0.336862586412499","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"366","366","DAG_cat_data","validation","0.135810501429879","0.251237541277622","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"367","367","DAG_cat_data","validation","0.203793018551507","0.282472411217059","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"368","368","DAG_cat_data","validation","0.198137104849872","0.272263946488127","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"369","369","DAG_cat_data","validation","0.13397324439896","0.328858753021121","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"370","370","DAG_cat_data","validation","0.164968905797052","0.250753678936586","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"371","371","DAG_cat_data","validation","0.174661662762068","0.192192049994577","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"372","372","DAG_cat_data","validation","0.130048839468131","0.287239913904695","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"373","373","DAG_cat_data","validation","0.14019765137108","0.272677985635708","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"374","374","DAG_cat_data","validation","0.255749989326721","0.373059286280762","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"375","375","DAG_cat_data","validation","0.142690915596353","0.167500146887567","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"376","376","DAG_cat_data","validation","0.126699016311878","0.224913722730054","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"377","377","DAG_cat_data","validation","0.189628414875537","0.23570914031108","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"378","378","DAG_cat_data","validation","0.253436016614031","0.446197291784271","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"379","379","DAG_cat_data","validation","0.115813074625376","0.284905575080463","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"380","380","DAG_cat_data","validation","0.102777722829625","0.1990980464387","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"381","381","DAG_cat_data","validation","0.228321015812291","0.345358911725267","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"382","382","DAG_cat_data","validation","0.121547143319574","0.211558140089805","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"383","383","DAG_cat_data","validation","0.248828331666555","0.391542582075078","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"384","384","DAG_cat_data","validation","0.193539980434832","0.237478741696531","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"385","385","DAG_cat_data","validation","0.172302991571285","0.329561695907673","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"386","386","DAG_cat_data","validation","0.203000034918231","0.284764983836325","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"387","387","DAG_cat_data","validation","0.166366025957814","0.341987593439158","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"388","388","DAG_cat_data","validation","0.205812240857489","0.261824748417142","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"389","389","DAG_cat_data","validation","0.202967830200139","0.269859526459008","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"390","390","DAG_cat_data","validation","0.173473779072989","0.135962388496073","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"391","391","DAG_cat_data","validation","0.245005024472323","0.271120301009889","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"392","392","DAG_cat_data","validation","0.0372243493025886","0.0957875916528268","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"393","393","DAG_cat_data","validation","0.22449016147413","0.245019673939115","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"394","394","DAG_cat_data","validation","0.171450413015032","0.393418013809643","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"395","395","DAG_cat_data","validation","0.256536199117373","0.173201055827601","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"396","396","DAG_cat_data","validation","0.151880009533072","0.339739012992343","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"397","397","DAG_cat_data","validation","0.207116334586395","0.274017129222426","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"398","398","DAG_cat_data","validation","0.109498716133754","0.106270077649175","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"399","399","DAG_cat_data","validation","0.202472850704586","0.165052143709395","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"400","400","DAG_cat_data","validation","0.272189003375674","0.418771357057648","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"401","401","DAG_cat_data","validation","0.126353640747042","0.277810758852744","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"402","402","DAG_cat_data","validation","0.0608557675859708","0.201987810036554","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"403","403","DAG_cat_data","validation","0.174768583000982","0.228534379367915","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"404","404","DAG_cat_data","validation","0.168833505796714","0.351930687610325","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"405","405","DAG_cat_data","validation","0.229708456008024","0.250496487412695","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"406","406","DAG_cat_data","validation","0.115001898239443","0.258111995926406","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"407","407","DAG_cat_data","validation","0.295351140940211","0.38265659996101","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"408","408","DAG_cat_data","validation","0.186231744927568","0.349759596841981","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"409","409","DAG_cat_data","validation","0.262994944376871","0.384277020357374","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"410","410","DAG_cat_data","validation","0.160227718248174","0.278078097589831","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"411","411","DAG_cat_data","validation","0.147754436418213","0.321709577141524","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"412","412","DAG_cat_data","validation","0.0366462650607609","0.331532548508941","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"413","413","DAG_cat_data","validation","0.134011514619892","0.217030426519781","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"414","414","DAG_cat_data","validation","0.131310620962373","0.228760750343001","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"415","415","DAG_cat_data","validation","0.0882612790213936","0.239606902888631","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"416","416","DAG_cat_data","validation","0.132567087166351","0.372472952181681","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"417","417","DAG_cat_data","validation","0.172178589371398","0.379875676536361","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"418","418","DAG_cat_data","validation","0.172340276307928","0.275901477656451","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"419","419","DAG_cat_data","validation","0.166105395492858","0.265518379861413","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"420","420","DAG_cat_data","validation","0.180812143095924","0.242128299896632","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"421","421","DAG_cat_data","validation","0.181098457246214","0.318758900083673","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"422","422","DAG_cat_data","validation","0.249524391515129","0.298709887179906","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"423","423","DAG_cat_data","validation","0.283794569103388","0.214596433065528","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
"424","424","DAG_cat_data","validation","0.204975100611867","0.282579165628536","500","c(""X1"", ""X3"")","10","c(x1x4 = 0.5, x2x3 = 0.5, x3y = 0.5, x4y = 0.5)","regr","ranger","TRUE"
