"","variable","value","Var1"
"684","G",-0.0382944087033873,"CPI"
"685","G",-0.0501319566111335,"CPI"
"686","G",-0.0527033668167894,"CPI"
"687","G",-0.00305313844302136,"CPI"
"688","G",0.0796071445910174,"CPI"
"689","G",0.0265291969373748,"CPI"
"690","G",0.073896920489007,"CPI"
"691","G",-0.0181480088585907,"CPI"
"692","G",-0.00234224073195569,"CPI"
"693","G",0.0400046122193584,"CPI"
"694","G",-0.00640774620136588,"CPI"
"695","G",0.175665949239238,"CPI"
"696","G",0.017412049474964,"CPI"
"697","G",0.0356794428784291,"CPI"
"698","G",0.00506717027880225,"CPI"
"699","G",0.054531084694203,"CPI"
"700","G",-0.0044552921607982,"CPI"
"701","G",-0.021850487662468,"CPI"
"702","G",-0.0876769273802797,"CPI"
"703","G",0.0365914886693923,"CPI"
"704","G",-0.033226199572209,"CPI"
"705","G",-0.068883080658709,"CPI"
"706","G",0.0690875727508511,"CPI"
"707","G",-0.0135648488888193,"CPI"
"708","G",-0.012266201731817,"CPI"
"709","G",-0.0921931961900314,"CPI"
"710","G",-0.0153016165106682,"CPI"
"711","G",-0.06663317983521,"CPI"
"712","G",0.0033185512527057,"CPI"
"713","G",-0.0320137277496361,"CPI"
"714","G",0.011142900224708,"CPI"
"715","G",-0.0394755713651398,"CPI"
"716","G",0.0561341183372181,"CPI"
"717","G",-0.0158334483227749,"CPI"
"718","G",-0.0831266011261171,"CPI"
"719","G",-0.0245698678284183,"CPI"
"720","G",0.0540777471189315,"CPI"
"721","G",0.0170852352067225,"CPI"
"722","G",-0.0123004488307182,"CPI"
"723","G",0.0200335161173924,"CPI"
"724","G",0.0591745318060972,"CPI"
"725","G",-0.0163831402480632,"CPI"
"726","G",-0.0697177724210156,"CPI"
"727","G",-0.0591008391109398,"CPI"
"728","G",-0.119227180404118,"CPI"
"729","G",-0.00410309641301388,"CPI"
"730","G",-0.0596902813293633,"CPI"
"731","G",-0.0621498721524954,"CPI"
"732","G",0.108055369746895,"CPI"
"733","G",-0.0265980401477206,"CPI"
"734","G",0.0409583726007609,"CPI"
"735","G",-0.0124388203354708,"CPI"
"736","G",-0.0326120341971579,"CPI"
"737","G",-0.0420736367567764,"CPI"
"738","G",0.0390340004929464,"CPI"
"739","G",0.0433355823870113,"CPI"
"740","G",0.0146304289533759,"CPI"
"741","G",0.119307099180672,"CPI"
"742","G",0.0127615639881067,"CPI"
"743","G",-0.0259199591702468,"CPI"
"744","G",0.0960951067837497,"CPI"
"745","G",0.000229897451778836,"CPI"
"746","G",-0.00841654506108169,"CPI"
"747","G",-0.010264920453589,"CPI"
"748","G",-0.00817007136332685,"CPI"
"749","G",-0.0723110948754571,"CPI"
"750","G",-0.00474740160614982,"CPI"
"751","G",-0.0144362458968972,"CPI"
"752","G",0.0652608967365738,"CPI"
"753","G",-0.0190673109574323,"CPI"
"754","G",-0.0194866077932836,"CPI"
"755","G",0.027102231596278,"CPI"
"756","G",-0.0373005874233984,"CPI"
"757","G",0.046754519452981,"CPI"
"758","G",0.0557962533850513,"CPI"
"759","G",0.0439005150142491,"CPI"
"760","G",0.0401245136031705,"CPI"
"761","G",-0.0244578770950083,"CPI"
"762","G",-0.0984857431870147,"CPI"
"763","G",-0.0513233240287188,"CPI"
"764","G",0.0648053672796487,"CPI"
"765","G",-0.0424046300235156,"CPI"
"766","G",-0.083718863253053,"CPI"
"767","G",0.0243320806325479,"CPI"
"768","G",0.0208926910418595,"CPI"
"769","G",-0.0320831694873585,"CPI"
"770","G",-0.0787991087283011,"CPI"
"771","G",0.010230467164128,"CPI"
"772","G",0.0918467846173723,"CPI"
"773","G",0.00773342290992644,"CPI"
"774","G",0.0311404006309799,"CPI"
"775","G",0.0525668268064819,"CPI"
"776","G",-0.0238349929732649,"CPI"
"777","G",-0.10081368543562,"CPI"
"778","G",0.0379839478542576,"CPI"
"779","G",-0.104502031381461,"CPI"
"780","G",0.00111521757505573,"CPI"
"781","G",-0.0284033623741144,"CPI"
"782","G",-0.0310679148319457,"CPI"
"783","G",-0.00388012662014602,"CPI"
"784","G",-0.0308980679538965,"CPI"
"785","G",0.0269410299143717,"CPI"
"786","G",0.048594785175837,"CPI"
"787","G",-0.00211744600141157,"CPI"
"788","G",0.00877796701174915,"CPI"
"789","G",-0.00585461190999623,"CPI"
"790","G",0.182703805844365,"CPI"
"791","G",-0.0945848851529555,"CPI"
"792","G",0.00708950093639,"CPI"
"793","G",-0.00145963167084933,"CPI"
"794","G",-0.0361692946222232,"CPI"
"795","G",-0.0130662298591826,"CPI"
"796","G",0.0575730429754195,"CPI"
"797","G",0.0217097879842449,"CPI"
"798","G",0.0221349128651791,"CPI"
"799","G",0.0208006372013304,"CPI"
"800","G",0.0128548012612953,"CPI"
"801","G",-0.0657399328101385,"CPI"
"802","G",0.0870523968009858,"CPI"
"803","G",0.0354194051946514,"CPI"
"804","G",-0.159272855653684,"CPI"
"805","G",-0.109975671325038,"CPI"
"806","G",-0.0190822226471632,"CPI"
"807","G",-0.0143845919678735,"CPI"
"808","G",-0.0739228000439865,"CPI"
"809","G",-0.126420127201256,"CPI"
"810","G",0.0460989018948482,"CPI"
"811","G",0.0101040843816061,"CPI"
"812","G",-0.0932644269217071,"CPI"
"813","G",-0.133852960320304,"CPI"
"814","G",-0.0288561245890885,"CPI"
"815","G",-0.0816821900625348,"CPI"
"816","G",0.0201668527830394,"CPI"
"817","G",-0.00293052566763471,"CPI"
"818","G",0.00230726077507698,"CPI"
"819","G",0.0518998678111946,"CPI"
"820","G",-0.0401625812936357,"CPI"
"821","G",0.0939768105047543,"CPI"
"822","G",0.00608076747745349,"CPI"
"823","G",0.022427312100792,"CPI"
"824","G",0.0717665430234831,"CPI"
"825","G",0.0213622385753721,"CPI"
"826","G",-0.0338980471975124,"CPI"
"827","G",0.0613964908251581,"CPI"
"828","G",-0.105832988218504,"CPI"
"829","G",-0.122352030746394,"CPI"
"830","G",-0.0725705562925834,"CPI"
"831","G",0.0459623534527825,"CPI"
"832","G",-0.0895377576765151,"CPI"
"833","G",0.0534136116268291,"CPI"
"834","G",0.0367667802395549,"CPI"
"835","G",0.0731526622402202,"CPI"
"836","G",-0.0664259314937649,"CPI"
"837","G",0.0223193812496492,"CPI"
"838","G",0.000837195352767623,"CPI"
"839","G",-0.0877205590385033,"CPI"
"840","G",-0.060172535868317,"CPI"
"841","G",0.007850123299278,"CPI"
"842","G",0.0670714307547125,"CPI"
"843","G",0.0698974326333021,"CPI"
"844","G",0.00538753006890085,"CPI"
"845","G",0.0650374783269456,"CPI"
"846","G",-0.00750591262386419,"CPI"
"847","G",0.00417878855094721,"CPI"
"848","G",-0.0800566105377309,"CPI"
"849","G",0.00742113851239207,"CPI"
"850","G",0.151728474344391,"CPI"
"851","G",-0.0173719577522982,"CPI"
"852","G",-0.0663659230994963,"CPI"
"853","G",-0.0309780926266153,"CPI"
"854","G",-0.0949857338148454,"CPI"
"855","G",-0.0379474824353526,"CPI"
"856","G",-0.0287721263014627,"CPI"
"857","G",-0.0205558180912611,"CPI"
"858","G",0.00842691134301358,"CPI"
"859","G",0.0581088358926355,"CPI"
"860","G",-0.029986125213503,"CPI"
"861","G",0.0817063846804121,"CPI"
"862","G",0.0580974024574108,"CPI"
"863","G",-0.082007268257438,"CPI"
"864","G",0.0756574518669838,"CPI"
"865","G",0.0355106031002134,"CPI"
"866","G",-0.0797377509779892,"CPI"
"867","G",-0.115233615003391,"CPI"
"868","G",-0.0677816470988285,"CPI"
"869","G",-0.087511937377955,"CPI"
"870","G",0.0283917775742712,"CPI"
"871","G",-0.0567250431467102,"CPI"
"872","G",0.000450818367914445,"CPI"
"873","G",0.0100468274446292,"CPI"
"874","G",0.0558167073842965,"CPI"
"875","G",-0.00992484101692237,"CPI"
"876","G",-0.0200912300734216,"CPI"
"877","G",-0.0543514164875469,"CPI"
"878","G",-0.00757558780414711,"CPI"
"879","G",0.0338464118753192,"CPI"
"880","G",0.0259652635745554,"CPI"
"881","G",0.0231924970424128,"CPI"
"882","G",0.0401906415248568,"CPI"
"883","G",0.0737875504867539,"CPI"
"884","G",-0.00808134154198232,"CPI"
"885","G",-0.0435205937896389,"CPI"
"886","G",-0.117312398251378,"CPI"
"887","G",0.0929381880017246,"CPI"
"888","G",0.00870872526242267,"CPI"
"889","G",-0.0384701829108866,"CPI"
"890","G",-0.0646037090304725,"CPI"
"891","G",0.144223335908891,"CPI"
"892","G",-0.00109241557726757,"CPI"
"893","G",0.0644351195818962,"CPI"
"894","G",-0.0263252372637413,"CPI"
"895","G",0.0402159038632977,"CPI"
"896","G",-0.11342942884042,"CPI"
"897","G",0.0830378968769061,"CPI"
"898","G",-0.0365459636869017,"CPI"
"899","G",0.0259595029362585,"CPI"
"900","G",0.0554862400227955,"CPI"
"901","G",0.00760766318981399,"CPI"
"902","G",-0.00699548188858748,"CPI"
"903","G",0.0702139386304168,"CPI"
"904","G",-0.0150480910162834,"CPI"
"905","G",0.0609728246294526,"CPI"
"906","G",-0.0248947589731545,"CPI"
"907","G",-0.0225085613001432,"CPI"
"908","G",-0.0709508561428349,"CPI"
"909","G",0.00674628369328769,"CPI"
"910","G",-0.0529999504183357,"CPI"
"911","G",-0.0245832728208723,"CPI"
"912","G",-0.024126564752693,"CPI"
"913","G",0.0392725281904058,"CPI"
"914","G",-0.0723226785203524,"CPI"
"915","G",0.0177355861201413,"CPI"
"916","G",-0.09066662443122,"CPI"
"917","G",0.028105376971731,"CPI"
"918","G",0.0420627524195794,"CPI"
"919","G",0.0845238522834195,"CPI"
"920","G",0.0164823407864435,"CPI"
"921","G",0.00845752894490387,"CPI"
"922","G",-0.0288457741090579,"CPI"
"923","G",-0.0176362045359659,"CPI"
"924","G",0.0797198884022577,"CPI"
"925","G",-0.0819894814898661,"CPI"
"926","G",-0.0217332147458135,"CPI"
"927","G",0.103666806095797,"CPI"
"928","G",0.0649921588985965,"CPI"
"929","G",0.0228453996847015,"CPI"
"930","G",0.0183526626946837,"CPI"
"931","G",-0.0136536056670243,"CPI"
"932","G",0.093996023548853,"CPI"
"933","G",0.0251376799875967,"CPI"
"934","G",0.00931826321915314,"CPI"
"935","G",-0.0937056785766646,"CPI"
"936","G",0.0247561476076571,"CPI"
"937","G",-0.0114869372159857,"CPI"
"938","G",-0.080365571927979,"CPI"
"939","G",0.00809334730152248,"CPI"
"940","G",-0.0499828426965623,"CPI"
"941","G",0.00187871689137158,"CPI"
"942","G",0.00720970639764631,"CPI"
"943","G",-0.0290968027771056,"CPI"
"944","G",0.0770467763331356,"CPI"
"945","G",0.00872520967228439,"CPI"
"946","G",0.0187982665328779,"CPI"
"947","G",0.0744635101420912,"CPI"
"948","G",0.061536711063201,"CPI"
"949","G",-0.0169655318431857,"CPI"
"950","G",0.0100791341109442,"CPI"
"951","G",-0.0938486159048089,"CPI"
"952","G",0.044366983859078,"CPI"
"953","G",0.0053457713565303,"CPI"
"954","G",-0.0214398015073631,"CPI"
"955","G",-0.0776658028935738,"CPI"
"956","G",0.0513484787374341,"CPI"
"957","G",-0.0315384944018601,"CPI"
"958","G",0.0317970986579803,"CPI"
"959","G",0.049197366415255,"CPI"
"960","G",0.0272137469930613,"CPI"
"961","G",0.00110702635770483,"CPI"
"962","G",-0.0292793575845365,"CPI"
"963","G",0.0448353203998396,"CPI"
"964","G",-0.00898707212365577,"CPI"
"965","G",0.0260784825435415,"CPI"
"966","G",-0.0562989075217142,"CPI"
"967","G",-0.0203561732510095,"CPI"
"968","G",0.0380702777747905,"CPI"
"969","G",-0.0106616327010106,"CPI"
"970","G",-0.00416154883212472,"CPI"
"971","G",-0.0281478425044627,"CPI"
"972","G",-0.0442146684326761,"CPI"
"973","G",-0.111254088422121,"CPI"
"974","G",-0.0147648288422427,"CPI"
"975","G",0.028071641254008,"CPI"
"976","G",0.0129660360219595,"CPI"
"977","G",0.097612324129266,"CPI"
"978","G",-0.0280183643063125,"CPI"
"979","G",-0.00541337353386306,"CPI"
"980","G",0.0539950672588217,"CPI"
"981","G",0.0451957297282268,"CPI"
"982","G",0.167768385072651,"CPI"
"983","G",0.0523807086714376,"CPI"
"984","G",0.0447157386264168,"CPI"
"985","G",-0.0186595605412999,"CPI"
"986","G",0.0321157291130455,"CPI"
"987","G",-0.0943750846742179,"CPI"
"988","G",0.0841060754730914,"CPI"
"989","G",-0.0101553922757667,"CPI"
"990","G",-0.00243358715667676,"CPI"
"991","G",0.0272390804813663,"CPI"
"992","G",-0.0224045665146441,"CPI"
"993","G",-0.0292989144102069,"CPI"
"994","G",0.0245806040681948,"CPI"
"995","G",0.0169626855461341,"CPI"
"996","G",-0.0538996583043587,"CPI"
"997","G",0.0913678536261181,"CPI"
"998","G",-0.0350773434751448,"CPI"
"999","G",-0.0220232122238554,"CPI"
"1000","G",0.0325198730519056,"CPI"
"1001","S",0.1289381262291,"CPI"
"1002","S",0.118166313349813,"CPI"
"1003","S",0.338648851423291,"CPI"
"1004","S",0.217866059737304,"CPI"
"1005","S",0.422553324160324,"CPI"
"1006","S",0.256046556731241,"CPI"
"1007","S",0.326628085653358,"CPI"
"1008","S",0.480530090473362,"CPI"
"1009","S",0.421861429006583,"CPI"
"1010","S",0.213118169789639,"CPI"
"1011","S",0.321846896692366,"CPI"
"1012","S",0.653981085176086,"CPI"
"1013","S",0.654045967507328,"CPI"
"1014","S",0.219887262688848,"CPI"
"1015","S",0.38187007844145,"CPI"
"1016","S",0.070689342532787,"CPI"
"1017","S",0.436270124883757,"CPI"
"1018","S",0.338663172912193,"CPI"
"1019","S",0.334960943864916,"CPI"
"1020","S",0.253720413491534,"CPI"
"1021","S",0.141887374029689,"CPI"
"1022","S",0.23506552717581,"CPI"
"1023","S",0.306940903565152,"CPI"
"1024","S",0.350703044774964,"CPI"
"1025","S",0.145504508172383,"CPI"
"1026","S",-0.000192251385402304,"CPI"
"1027","S",0.413401144959428,"CPI"
"1028","S",0.194838154966745,"CPI"
"1029","S",0.223083105213655,"CPI"
"1030","S",0.736194902232004,"CPI"
"1031","S",0.578614807247688,"CPI"
"1032","S",0.176512303154748,"CPI"
"1033","S",0.294731166250118,"CPI"
"1034","S",0.557542134677409,"CPI"
"1035","S",0.082803426195477,"CPI"
"1036","S",0.15548608008626,"CPI"
"1037","S",0.272301105601771,"CPI"
"1038","S",0.269890565596186,"CPI"
"1039","S",0.485241816874173,"CPI"
"1040","S",0.297100631989781,"CPI"
"1041","S",0.221604412522066,"CPI"
"1042","S",0.503525511934906,"CPI"
"1043","S",0.524607973734218,"CPI"
"1044","S",0.206826894127123,"CPI"
"1045","S",0.29606244822154,"CPI"
"1046","S",0.62509532091692,"CPI"
"1047","S",0.261591007865675,"CPI"
"1048","S",0.456623230015131,"CPI"
"1049","S",0.358778472244991,"CPI"
"1050","S",0.472868274468484,"CPI"
"1051","S",0.224345142825932,"CPI"
"1052","S",0.442450960586993,"CPI"
"1053","S",0.262069821225759,"CPI"
"1054","S",0.61148073639818,"CPI"
"1055","S",0.583751097874305,"CPI"
"1056","S",0.351211769143347,"CPI"
"1057","S",0.630639429365004,"CPI"
"1058","S",0.34911015636396,"CPI"
"1059","S",0.249151034675649,"CPI"
"1060","S",0.318795731521757,"CPI"
"1061","S",0.645764959181728,"CPI"
"1062","S",0.0835540033604316,"CPI"
"1063","S",-0.0421349012327458,"CPI"
"1064","S",0.158212270836405,"CPI"
"1065","S",0.228711204139532,"CPI"
"1066","S",0.339172599787672,"CPI"
"1067","S",0.390266077727965,"CPI"
"1068","S",0.244415800100465,"CPI"
"1069","S",0.374133247729866,"CPI"
"1070","S",0.0865902188538015,"CPI"
"1071","S",0.724455385525312,"CPI"
"1072","S",0.393137582988271,"CPI"
"1073","S",0.399535289290992,"CPI"
"1074","S",0.431826201270638,"CPI"
"1075","S",0.357605535881126,"CPI"
"1076","S",0.185389975777487,"CPI"
"1077","S",0.408363004193337,"CPI"
"1078","S",0.419889936806111,"CPI"
"1079","S",0.185236497514915,"CPI"
"1080","S",0.452859943200975,"CPI"
"1081","S",0.374100757176174,"CPI"
"1082","S",0.230392445888006,"CPI"
"1083","S",0.287195913185773,"CPI"
"1084","S",0.155155896527421,"CPI"
"1085","S",0.0637490257967527,"CPI"
"1086","S",0.136500703275304,"CPI"
"1087","S",0.153969898870089,"CPI"
"1088","S",0.325978164525102,"CPI"
"1089","S",0.211028607765377,"CPI"
"1090","S",0.353865779957083,"CPI"
"1091","S",0.147478855010148,"CPI"
"1092","S",0.244540879556526,"CPI"
"1093","S",0.211353435564885,"CPI"
"1094","S",0.319396785376619,"CPI"
"1095","S",0.252364483236396,"CPI"
"1096","S",0.197970339496797,"CPI"
"1097","S",0.273911398733097,"CPI"
"1098","S",0.215038143792266,"CPI"
"1099","S",0.129938580845696,"CPI"
"1100","S",0.450128737534453,"CPI"
"1101","S",0.317050390565875,"CPI"
"1102","S",0.263538784728561,"CPI"
"1103","S",0.412954337786395,"CPI"
"1104","S",0.327143309607556,"CPI"
"1105","S",0.383542544047248,"CPI"
"1106","S",0.211768476082178,"CPI"
"1107","S",0.428906728247699,"CPI"
"1108","S",0.52522161779203,"CPI"
"1109","S",0.361767671493211,"CPI"
"1110","S",0.178500745211411,"CPI"
"1111","S",0.313500587476429,"CPI"
"1112","S",0.267817750638211,"CPI"
"1113","S",0.183176941112435,"CPI"
"1114","S",0.0529484586174742,"CPI"
"1115","S",0.329715581429624,"CPI"
"1116","S",0.213002437846119,"CPI"
"1117","S",0.256511491135748,"CPI"
"1118","S",0.173021486153174,"CPI"
"1119","S",0.337357402479372,"CPI"
"1120","S",0.42976571875917,"CPI"
"1121","S",0.280915165405194,"CPI"
"1122","S",0.201567497301185,"CPI"
"1123","S",0.398107976105118,"CPI"
"1124","S",0.372155533750163,"CPI"
"1125","S",0.168260782872922,"CPI"
"1126","S",0.391647273942119,"CPI"
"1127","S",0.0953636498176967,"CPI"
"1128","S",0.367304955715596,"CPI"
"1129","S",0.34487859941653,"CPI"
"1130","S",0.217302893056083,"CPI"
"1131","S",0.309060454909347,"CPI"
"1132","S",0.293589645140222,"CPI"
"1133","S",0.273284342432224,"CPI"
"1134","S",0.37310818269897,"CPI"
"1135","S",0.428359606891755,"CPI"
"1136","S",0.333872212513165,"CPI"
"1137","S",0.246954295380806,"CPI"
"1138","S",0.4264407222873,"CPI"
"1139","S",0.38387009504075,"CPI"
"1140","S",0.0938157516484203,"CPI"
"1141","S",0.0812159478103604,"CPI"
"1142","S",0.335752432779701,"CPI"
"1143","S",0.452990536454175,"CPI"
"1144","S",0.212333251117458,"CPI"
"1145","S",0.16247619947408,"CPI"
"1146","S",0.428411328475004,"CPI"
"1147","S",0.344680269226287,"CPI"
"1148","S",0.405955054621498,"CPI"
"1149","S",0.729395996756615,"CPI"
"1150","S",0.379186797402468,"CPI"
"1151","S",0.742665577396311,"CPI"
"1152","S",0.308511451502761,"CPI"
"1153","S",0.597510868843113,"CPI"
"1154","S",0.278542948879922,"CPI"
"1155","S",0.29550485283479,"CPI"
"1156","S",0.124271414644663,"CPI"
"1157","S",0.547295562921101,"CPI"
"1158","S",0.442740730260582,"CPI"
"1159","S",0.183979149888282,"CPI"
"1160","S",0.146112298651588,"CPI"
"1161","S",0.207763023606467,"CPI"
"1162","S",0.106016840227485,"CPI"
"1163","S",0.199949295203288,"CPI"
"1164","S",0.336778688809525,"CPI"
"1165","S",0.0323845799071196,"CPI"
"1166","S",0.3090999830784,"CPI"
"1167","S",0.432898478997114,"CPI"
"1168","S",0.227919716362954,"CPI"
"1169","S",0.488021966444875,"CPI"
"1170","S",0.0931650956603808,"CPI"
"1171","S",0.739747925084531,"CPI"
"1172","S",0.468618548010307,"CPI"
"1173","S",0.203975403882279,"CPI"
"1174","S",0.400695584213706,"CPI"
"1175","S",0.468494725702155,"CPI"
"1176","S",0.55823840566868,"CPI"
"1177","S",0.516505897134402,"CPI"
"1178","S",0.296713381515605,"CPI"
"1179","S",0.49067083069708,"CPI"
"1180","S",0.392881696261906,"CPI"
"1181","S",0.549248935481376,"CPI"
"1182","S",0.295229657437769,"CPI"
"1183","S",0.389495766476129,"CPI"
"1184","S",0.520766259341209,"CPI"
"1185","S",0.262347136229407,"CPI"
"1186","S",0.594031766123128,"CPI"
"1187","S",0.384299219376434,"CPI"
"1188","S",0.299570711449883,"CPI"
"1189","S",0.223414128693983,"CPI"
"1190","S",0.473238893101759,"CPI"
"1191","S",0.530757431049419,"CPI"
"1192","S",0.715980335925024,"CPI"
"1193","S",0.356401407395945,"CPI"
"1194","S",0.42809461181263,"CPI"
"1195","S",0.1750836745364,"CPI"
"1196","S",0.202176738407118,"CPI"
"1197","S",0.343945799138187,"CPI"
"1198","S",0.301333951268603,"CPI"
"1199","S",0.298123971485859,"CPI"
"1200","S",0.303740620899687,"CPI"
"1201","S",0.181460644517544,"CPI"
"1202","S",0.393013844714024,"CPI"
"1203","S",0.191310097590477,"CPI"
"1204","S",0.240671820272181,"CPI"
"1205","S",0.223383956308187,"CPI"
"1206","S",0.633489528667827,"CPI"
"1207","S",0.372401837913945,"CPI"
"1208","S",0.321579678138032,"CPI"
"1209","S",0.462515798719374,"CPI"
"1210","S",0.168002447808029,"CPI"
"1211","S",0.406070935843173,"CPI"
"1212","S",0.530642158983252,"CPI"
"1213","S",0.307691733820184,"CPI"
"1214","S",0.225821571086715,"CPI"
"1215","S",0.115018537607558,"CPI"
"1216","S",0.26822128489314,"CPI"
"1217","S",0.617421516732017,"CPI"
"1218","S",0.580486234745402,"CPI"
"1219","S",0.515015098410978,"CPI"
"1220","S",0.480068573316801,"CPI"
"1221","S",0.184971932581223,"CPI"
"1222","S",0.128060695438253,"CPI"
"1223","S",0.335755412164638,"CPI"
"1224","S",0.0996084854228126,"CPI"
"1225","S",0.246034799002534,"CPI"
"1226","S",0.335429777790097,"CPI"
"1227","S",0.535136413990124,"CPI"
"1228","S",0.149689279697142,"CPI"
"1229","S",-0.00573287192875956,"CPI"
"1230","S",0.317281224412513,"CPI"
"1231","S",0.327773002082983,"CPI"
"1232","S",0.6404061323662,"CPI"
"1233","S",0.309244456266616,"CPI"
"1234","S",0.394362584942143,"CPI"
"1235","S",0.402809430864324,"CPI"
"1236","S",0.424779213122275,"CPI"
"1237","S",0.217108471428277,"CPI"
"1238","S",0.228595854882346,"CPI"
"1239","S",0.17942482501656,"CPI"
"1240","S",0.215910950584376,"CPI"
"1241","S",0.192401975676153,"CPI"
"1242","S",0.654393623347939,"CPI"
"1243","S",0.302503100927982,"CPI"
"1244","S",0.334175086907687,"CPI"
"1245","S",0.353024814644329,"CPI"
"1246","S",0.301407492886893,"CPI"
"1247","S",0.118085842992635,"CPI"
"1248","S",0.270652820163887,"CPI"
"1249","S",0.504552656331308,"CPI"
"1250","S",0.359252056063383,"CPI"
"1251","S",0.380933128351773,"CPI"
"1252","S",0.389990642350734,"CPI"
"1253","S",0.538152391424724,"CPI"
"1254","S",0.342292216903874,"CPI"
"1255","S",0.114805965513624,"CPI"
"1256","S",0.336470201346383,"CPI"
"1257","S",0.457650263606422,"CPI"
"1258","S",0.273163852731199,"CPI"
"1259","S",0.403321673464493,"CPI"
"1260","S",0.211771467436104,"CPI"
"1261","S",0.397147525676467,"CPI"
"1262","S",0.734299948955446,"CPI"
"1263","S",0.26059609234582,"CPI"
"1264","S",0.387648543911373,"CPI"
"1265","S",0.333267989535529,"CPI"
"1266","S",0.220122437753919,"CPI"
"1267","S",0.226715484503163,"CPI"
"1268","S",0.333272640259453,"CPI"
"1269","S",0.17807928956156,"CPI"
"1270","S",0.756459976894706,"CPI"
"1271","S",0.452081174843964,"CPI"
"1272","S",0.360605559106527,"CPI"
"1273","S",0.160382308082689,"CPI"
"1274","S",0.24033016839971,"CPI"
"1275","S",0.56835398506969,"CPI"
"1276","S",0.204821348570484,"CPI"
"1277","S",0.114182296475844,"CPI"
"1278","S",0.33800064686796,"CPI"
"1279","S",0.432175989536633,"CPI"
"1280","S",0.255706092991966,"CPI"
"1281","S",0.436463855640252,"CPI"
"1282","S",0.135823444725353,"CPI"
"1283","S",0.277441244549361,"CPI"
"1284","S",0.150600837743223,"CPI"
"1285","S",0.169870726861009,"CPI"
"1286","S",0.217118493357078,"CPI"
"1287","S",0.553253869882647,"CPI"
"1288","S",0.269791368590266,"CPI"
"1289","S",0.243670279894898,"CPI"
"1290","S",0.348527925185199,"CPI"
"1291","S",0.24837866931766,"CPI"
"1292","S",0.348503111985173,"CPI"
"1293","S",0.28046737629241,"CPI"
"1294","S",0.451343483594285,"CPI"
"1295","S",0.461569837013305,"CPI"
"1296","S",0.175532273501794,"CPI"
"1297","S",0.160908240823873,"CPI"
"1298","S",0.235067570443032,"CPI"
"1299","S",0.689035770384408,"CPI"
"1300","S",0.346713004914667,"CPI"
"1301","S",0.253015202218959,"CPI"
"1302","S",0.412275538169708,"CPI"
"1303","S",0.368780886101205,"CPI"
"1304","S",0.290120228564994,"CPI"
"1305","S",0.187395035958097,"CPI"
"1306","S",0.452108616009842,"CPI"
"1307","S",0.262923237740003,"CPI"
"1308","S",0.509273411093135,"CPI"
"1309","S",0.456899818702086,"CPI"
"1310","S",0.558447163582199,"CPI"
"1311","S",0.226145478343844,"CPI"
"1312","S",0.20443257879372,"CPI"
"1313","S",0.291228863285191,"CPI"
"1314","S",0.383679455694231,"CPI"
"1315","S",0.850777881184516,"CPI"
"1316","S",0.317857156578506,"CPI"
"1317","S",0.391263284169487,"CPI"
"1318","S",0.504803394903417,"CPI"
"1319","S",0.398041348364977,"CPI"
"1320","S",0.196237922410487,"CPI"
"1321","S",0.44955179803355,"CPI"
"1322","S",0.438681183146244,"CPI"
"1323","S",0.520455382615786,"CPI"
"1324","S",0.333525894292722,"CPI"
"1325","S",0.189864086478343,"CPI"
"1326","S",0.323695738377197,"CPI"
"1327","S",0.279357913028165,"CPI"
"1328","S",0.290407952037051,"CPI"
"1329","S",0.241623799626942,"CPI"
"1330","S",0.208237209342076,"CPI"
"1331","S",0.493727963796402,"CPI"
"1332","S",0.404328751442682,"CPI"
"1333","S",0.255205220766422,"CPI"
"1334","S",0.282036118249613,"CPI"
"1335","S",0.332515495947107,"CPI"
"1336","S",0.129006044543504,"CPI"
"1337","S",0.218564856322944,"CPI"
"1338","S",0.422742046535474,"CPI"
"1339","S",0.125348624661866,"CPI"
"1340","S",0.42247375409696,"CPI"
"1341","S",0.432208610702176,"CPI"
"1342","S",0.286835813836123,"CPI"
"1343","S",0.492790911117191,"CPI"
"1344","S",0.364242741138643,"CPI"
"1345","S",0.279421014828664,"CPI"
"1346","S",0.390709718519594,"CPI"
"1347","S",0.761925954967812,"CPI"
"1348","S",0.45373472207033,"CPI"
"1349","S",0.249723490492266,"CPI"
"1350","S",0.572828130485419,"CPI"
"1351","S",0.452777580222092,"CPI"
"1352","S",0.0874041840625509,"CPI"
"1353","S",0.464403817881434,"CPI"
"1354","S",0.223391010955865,"CPI"
"1355","S",0.151116857751163,"CPI"
"1356","S",0.233994795616114,"CPI"
"1357","S",0.496312783094576,"CPI"
"1358","S",0.264219390740109,"CPI"
"1359","S",0.429045321354365,"CPI"
"1360","S",0.196307748088818,"CPI"
"1361","S",0.179780104418697,"CPI"
"1362","S",0.635115864345566,"CPI"
"1363","S",0.163653153545008,"CPI"
"1364","S",0.314519912392309,"CPI"
"1365","S",0.254898943770299,"CPI"
"1366","S",0.191839712604199,"CPI"
"1367","S",0.427435083191941,"CPI"
"1368","S",0.124677272012761,"CPI"
"1369","S",0.669053167589079,"CPI"
"1370","S",0.394973409960233,"CPI"
"1371","S",0.414364031508808,"CPI"
"1372","S",0.406439110177263,"CPI"
"1373","S",0.375885772781838,"CPI"
"1374","S",0.450844695424102,"CPI"
"1375","S",0.398055171657266,"CPI"
"1376","S",0.305789871716869,"CPI"
