"","Var1","Var2","value"
"738","CPI","X1",0.0771133514335518
"739","CPI","X1",0.0134551307795336
"740","CPI","X1",-0.182479389506423
"741","CPI","X1",-0.22070017488508
"742","CPI","X1",0.269920138580561
"743","CPI","X1",0.0657021280538738
"744","CPI","X1",0.0545041931442032
"745","CPI","X1",0.0579140961719776
"746","CPI","X1",-0.112151685418852
"747","CPI","X1",-0.2174892686387
"748","CPI","X1",-0.165040372759126
"749","CPI","X1",0.170294805488412
"750","CPI","X1",-0.036574050331408
"751","CPI","X1",-0.362073542934386
"752","CPI","X1",0.0828512122420297
"753","CPI","X1",0.10851867157644
"754","CPI","X1",-0.0885898479975229
"755","CPI","X1",0.107377909348672
"756","CPI","X1",0.241961468535143
"757","CPI","X1",0.0649219703017056
"758","CPI","X1",-0.0938293704138262
"759","CPI","X1",0.0891538415571762
"760","CPI","X1",0.0279693387108358
"761","CPI","X1",0.0317841458863439
"762","CPI","X1",-0.193119550328227
"763","CPI","X1",-0.0417499622700736
"764","CPI","X1",0.0525248137410178
"765","CPI","X1",0.151672579207262
"766","CPI","X1",-0.158346679014357
"767","CPI","X1",-0.0444511235048664
"768","CPI","X1",0.167046630323992
"769","CPI","X1",0.0176000566483156
"770","CPI","X1",-0.0365363366465899
"771","CPI","X1",0.0245827364125112
"772","CPI","X1",0.09624468388888
"773","CPI","X1",-0.083656332971534
"774","CPI","X1",0.282572996951655
"775","CPI","X1",0.25240043902058
"776","CPI","X1",0.143403569805181
"777","CPI","X1",0.177970016833166
"778","CPI","X1",-0.212207400948943
"779","CPI","X1",-0.209647201346419
"780","CPI","X1",-0.382293549566338
"781","CPI","X1",-0.0166433278179626
"782","CPI","X1",0.00540894230915477
"783","CPI","X1",-0.0472446579229276
"784","CPI","X1",0.202528605105575
"785","CPI","X1",0.15203684159412
"786","CPI","X1",-0.27593565539822
"787","CPI","X1",0.278559061556417
"788","CPI","X1",-0.0928483612881279
"789","CPI","X1",0.00353052169615076
"790","CPI","X1",0.0288877017914206
"791","CPI","X1",-0.154501742736446
"792","CPI","X1",0.169904999683428
"793","CPI","X1",0.0484409464468119
"794","CPI","X1",0.01682491454196
"795","CPI","X1",-0.0919548062675991
"796","CPI","X1",0.0606425363146264
"797","CPI","X1",0.0205216023115343
"798","CPI","X1",0.125626813273586
"799","CPI","X1",0.211767839394544
"800","CPI","X1",0.0421029394011705
"801","CPI","X1",-0.071082716229717
"802","CPI","X1",0.0400173909716025
"803","CPI","X1",-0.130216511267924
"804","CPI","X1",-0.147318432600699
"805","CPI","X1",-0.0778401355150864
"806","CPI","X1",0.0709721072071427
"807","CPI","X1",0.148624583211011
"808","CPI","X1",0.00991469425292947
"809","CPI","X1",0.102483256905043
"810","CPI","X1",0.150352589608179
"811","CPI","X1",0.0410273810379437
"812","CPI","X1",-0.177623370345514
"813","CPI","X1",-0.11009184336132
"814","CPI","X1",-0.268999160961403
"815","CPI","X1",-0.123370534986532
"816","CPI","X1",-0.165797535642506
"817","CPI","X1",0.134638933786596
"818","CPI","X1",0.029855101848768
"819","CPI","X1",-0.110953935040891
"820","CPI","X1",0.0255721841507064
"821","CPI","X1",0.0667802091451863
"822","CPI","X1",0.0167558817060131
"823","CPI","X1",-0.379968907657379
"824","CPI","X1",0.0348322345612297
"825","CPI","X1",0.0361841177373585
"826","CPI","X1",-0.328635110436365
"827","CPI","X1",0.245907856507305
"828","CPI","X1",-0.0660208593953003
"829","CPI","X1",0.0670742316528165
"830","CPI","X1",-0.368900468628478
"831","CPI","X1",-0.0418816945820643
"832","CPI","X1",0.01204312647804
"833","CPI","X1",0.527036466156264
"834","CPI","X1",-0.0147452491569659
"835","CPI","X1",-0.0691207707975633
"836","CPI","X1",0.0308593159880409
"837","CPI","X1",-0.197368394748596
"838","CPI","X1",-0.444351051150851
"839","CPI","X1",-0.0480765526109109
"840","CPI","X1",-0.186905266959432
"841","CPI","X1",-0.15733109419894
"842","CPI","X1",0.0238913297525221
"843","CPI","X1",-0.198560293434592
"844","CPI","X1",0.140701333457458
"845","CPI","X1",0.164100797625173
"846","CPI","X1",-0.593094359119722
"847","CPI","X1",-0.123795853122137
"848","CPI","X1",-0.187830602969515
"849","CPI","X1",0.107506565700254
"850","CPI","X1",-0.0342871826151054
"851","CPI","X1",-0.217860031062045
"852","CPI","X1",0.102212196504713
"853","CPI","X1",-0.154876887093273
"854","CPI","X1",0.154079399671637
"855","CPI","X1",0.095677921539608
"856","CPI","X1",-0.0203658649074915
"857","CPI","X1",0.156567875894679
"858","CPI","X1",0.142885361458097
"859","CPI","X1",-0.227279563015251
"860","CPI","X1",0.0928599392305937
"861","CPI","X1",-0.208775050827715
"862","CPI","X1",-0.151515433187354
"863","CPI","X1",0.114947861508719
"864","CPI","X1",-0.119175448920493
"865","CPI","X1",0.412233455863508
"866","CPI","X1",-0.0182967267345581
"867","CPI","X1",-0.00546623465727359
"868","CPI","X1",0.181843707887207
"869","CPI","X1",-0.119493082339835
"870","CPI","X1",-0.314882078175934
"871","CPI","X1",0.0214480397898121
"872","CPI","X1",0.47772194865999
"873","CPI","X1",-0.0264555919281017
"874","CPI","X1",-0.161837214418822
"875","CPI","X1",0.138051009698247
"876","CPI","X1",0.0335165023845912
"877","CPI","X1",0.300531979284497
"878","CPI","X1",0.0144736904173416
"879","CPI","X1",-0.237335101726346
"880","CPI","X1",0.226748900988615
"881","CPI","X1",0.320515692925323
"882","CPI","X1",-0.0755564854042749
"883","CPI","X1",-0.130770365975024
"884","CPI","X1",-0.129911938093977
"885","CPI","X1",0.156091411811391
"886","CPI","X1",0.619260371477275
"887","CPI","X1",-0.411420349405484
"888","CPI","X1",-0.343835936767832
"889","CPI","X1",0.184950362962364
"890","CPI","X1",0.459108669843096
"891","CPI","X1",0.119733064058391
"892","CPI","X1",-0.0280374532152638
"893","CPI","X1",0.0214530728889385
"894","CPI","X1",-0.291969100185148
"895","CPI","X1",0.0703414301099888
"896","CPI","X1",0.176931098017441
"897","CPI","X1",0.0616875818231657
"898","CPI","X1",0.128492489630055
"899","CPI","X1",-0.336377905090351
"900","CPI","X1",0.121464266202947
"901","CPI","X1",-0.11479366193581
"902","CPI","X1",0.25979784119572
"903","CPI","X1",0.0556736114327185
"904","CPI","X1",-0.263925353676119
"905","CPI","X1",-0.00608976881929761
"906","CPI","X1",0.0473823396755201
"907","CPI","X1",-0.018468302311432
"908","CPI","X1",-0.0380992606489253
"909","CPI","X1",-0.0124709560583257
"910","CPI","X1",-0.121352760661429
"911","CPI","X1",0.0218548852521307
"912","CPI","X1",0.161100085414352
"913","CPI","X1",0.08084370003792
"914","CPI","X1",-0.0832721811388463
"915","CPI","X1",-0.387776773851122
"916","CPI","X1",0.0391972488207008
"917","CPI","X1",0.0799320855743446
"918","CPI","X1",0.256187898283816
"919","CPI","X1",-0.0838331373448548
"920","CPI","X1",-0.165070562370056
"921","CPI","X1",0.178424942140126
"922","CPI","X1",-0.127567006526881
"923","CPI","X1",-0.0995261638989296
"924","CPI","X1",-0.1096751535193
"925","CPI","X1",0.0230657943260295
"926","CPI","X1",0.0294727939740624
"927","CPI","X1",-0.132180945770164
"928","CPI","X1",0.0943100119218154
"929","CPI","X1",0.0612603461905788
"930","CPI","X1",-0.0448785946649358
"931","CPI","X1",0.162532158706733
"932","CPI","X1",-0.136336627546797
"933","CPI","X1",0.0487134578198294
"934","CPI","X1",-0.266759628753692
"935","CPI","X1",-0.192445717463716
"936","CPI","X1",0.255285690026634
"937","CPI","X1",-0.103664152831208
"938","CPI","X1",0.190171764759339
"939","CPI","X1",0.222848563098485
"940","CPI","X1",-0.0790487925704692
"941","CPI","X1",-0.371789112826868
"942","CPI","X1",0.152190237442069
"943","CPI","X1",0.0576511826291036
"944","CPI","X1",-0.193124681937581
"945","CPI","X1",0.00855123214954069
"946","CPI","X1",-0.322182627528602
"947","CPI","X1",0.222263754480274
"948","CPI","X1",-0.0203221518553995
"949","CPI","X1",0.193043745482049
"950","CPI","X1",0.274622713174114
"951","CPI","X1",-0.215617338397105
"952","CPI","X1",0.0556101787427416
"953","CPI","X1",-0.179381776266885
"954","CPI","X1",-0.213249636188953
"955","CPI","X1",-0.0482536276989274
"956","CPI","X1",-0.0320736127858769
"957","CPI","X1",0.0224144507870723
"958","CPI","X1",-0.128024176627071
"959","CPI","X1",-0.251832293637574
"960","CPI","X1",0.217388546265248
"961","CPI","X1",0.040471809218219
"962","CPI","X1",0.00545908876846746
"963","CPI","X1",-0.0753016886346182
"964","CPI","X1",0.0917822297624308
"965","CPI","X1",-0.294514948655602
"966","CPI","X1",0.264610656571
"967","CPI","X1",0.0355810123136253
"968","CPI","X1",0.0218446119378925
"969","CPI","X1",-0.815885150795922
"970","CPI","X1",0.0479924931923395
"971","CPI","X1",0.141524111307134
"972","CPI","X1",0.012492081133753
"973","CPI","X1",-0.169314932397482
"974","CPI","X1",-0.0249925144998644
"975","CPI","X1",0.0388986270600013
"976","CPI","X1",0.152186719260144
"977","CPI","X1",-0.0404715394092204
"978","CPI","X1",0.0156224138447449
"979","CPI","X1",0.39504767052763
"980","CPI","X1",-0.106763173857073
"981","CPI","X1",0.0575487149225559
"982","CPI","X1",0.205026727074585
"983","CPI","X1",-0.063313104848859
"984","CPI","X1",0.0316473376587397
"985","CPI","X1",0.382529325728079
"986","CPI","X1",-0.191907850712125
"987","CPI","X1",-0.217001746042981
"988","CPI","X1",0.0412751475586078
"989","CPI","X1",0.195373497776551
"990","CPI","X1",0.224728901446435
"991","CPI","X1",-0.201494264311682
"992","CPI","X1",-0.0868095165097009
"993","CPI","X1",0.233871070463213
"994","CPI","X1",0.0673733962434678
"995","CPI","X1",-0.328029756036482
"996","CPI","X1",0.150886601425077
"997","CPI","X1",-0.0247269263658065
"998","CPI","X1",-0.0439980776270512
"999","CPI","X1",0.129527835640076
"1000","CPI","X1",0.348385845243779
"1001","CPI","X2",1.43459064021284
"1002","CPI","X2",0.704936744099847
"1003","CPI","X2",1.56289870661101
"1004","CPI","X2",1.34682065651912
"1005","CPI","X2",1.95170663720402
"1006","CPI","X2",1.50818757163792
"1007","CPI","X2",1.01092077895163
"1008","CPI","X2",2.10563178740822
"1009","CPI","X2",2.58165244502267
"1010","CPI","X2",3.25584692780801
"1011","CPI","X2",1.8002687336421
"1012","CPI","X2",1.0369071256999
"1013","CPI","X2",1.70002524061915
"1014","CPI","X2",2.04047371942688
"1015","CPI","X2",2.02593304024062
"1016","CPI","X2",1.20519520236111
"1017","CPI","X2",1.3413862416595
"1018","CPI","X2",2.35592919174161
"1019","CPI","X2",1.62048852162278
"1020","CPI","X2",1.97745252911194
"1021","CPI","X2",1.61930997254127
"1022","CPI","X2",2.85729911621756
"1023","CPI","X2",1.21463081532054
"1024","CPI","X2",1.33593603366787
"1025","CPI","X2",2.10546458702001
"1026","CPI","X2",2.235167781145
"1027","CPI","X2",2.60243070107167
"1028","CPI","X2",3.60546696462093
"1029","CPI","X2",1.46983315971615
"1030","CPI","X2",0.814083324529369
"1031","CPI","X2",1.88141540832492
"1032","CPI","X2",1.85231766639118
"1033","CPI","X2",2.75739252781313
"1034","CPI","X2",3.02504990183799
"1035","CPI","X2",1.73761294718538
"1036","CPI","X2",2.13866464210072
"1037","CPI","X2",3.18617279873326
"1038","CPI","X2",0.834458656837487
"1039","CPI","X2",2.121264386624
"1040","CPI","X2",1.90769212616692
"1041","CPI","X2",0.765248624452618
"1042","CPI","X2",2.64355514523336
"1043","CPI","X2",1.65913066608539
"1044","CPI","X2",1.73491374237712
"1045","CPI","X2",1.39191726160493
"1046","CPI","X2",2.99862706899704
"1047","CPI","X2",2.10454422461772
"1048","CPI","X2",0.444446697664344
"1049","CPI","X2",1.04688389962752
"1050","CPI","X2",0.837940940063103
"1051","CPI","X2",1.61873072043001
"1052","CPI","X2",2.3335303493651
"1053","CPI","X2",2.13737863605224
"1054","CPI","X2",1.37018048722798
"1055","CPI","X2",1.67922772033406
"1056","CPI","X2",0.908926635150204
"1057","CPI","X2",1.98817111115004
"1058","CPI","X2",0.473665315458692
"1059","CPI","X2",2.97195547968193
"1060","CPI","X2",2.06456269397679
"1061","CPI","X2",1.2435604277447
"1062","CPI","X2",0.930053085388682
"1063","CPI","X2",3.1375499870315
"1064","CPI","X2",0.978308904384289
"1065","CPI","X2",2.12311374871497
"1066","CPI","X2",1.18529921634335
"1067","CPI","X2",0.446737865068082
"1068","CPI","X2",2.5800638187742
"1069","CPI","X2",1.5895848450684
"1070","CPI","X2",2.29021896497096
"1071","CPI","X2",1.16354815766554
"1072","CPI","X2",1.94742005012929
"1073","CPI","X2",1.54695859245332
"1074","CPI","X2",2.34830737052544
"1075","CPI","X2",2.07436325899124
"1076","CPI","X2",1.56844183798891
"1077","CPI","X2",1.51849213447455
"1078","CPI","X2",2.34299589338159
"1079","CPI","X2",1.39555303540811
"1080","CPI","X2",1.32393929898799
"1081","CPI","X2",0.992030787641363
"1082","CPI","X2",1.11724927020553
"1083","CPI","X2",1.3391136822935
"1084","CPI","X2",0.795310265906215
"1085","CPI","X2",2.22914155455594
"1086","CPI","X2",3.84474096638353
"1087","CPI","X2",2.02191794659779
"1088","CPI","X2",2.19055979655776
"1089","CPI","X2",2.98960382723118
"1090","CPI","X2",0.668042739831891
"1091","CPI","X2",2.52811446064259
"1092","CPI","X2",0.92797422030454
"1093","CPI","X2",1.65735033887426
"1094","CPI","X2",1.60767084954883
"1095","CPI","X2",1.15761707480965
"1096","CPI","X2",1.47068271782676
"1097","CPI","X2",1.40666417623239
"1098","CPI","X2",3.01020372908826
"1099","CPI","X2",1.59658924095077
"1100","CPI","X2",1.33192880884681
"1101","CPI","X2",1.13781416687849
"1102","CPI","X2",0.994007936132953
"1103","CPI","X2",1.57912475107383
"1104","CPI","X2",2.75086273229042
"1105","CPI","X2",1.4370613095934
"1106","CPI","X2",2.3760040266716
"1107","CPI","X2",1.47892974202086
"1108","CPI","X2",1.29213927466677
"1109","CPI","X2",1.59557857781936
"1110","CPI","X2",1.6603838682494
"1111","CPI","X2",1.36448371013383
"1112","CPI","X2",2.16809664816933
"1113","CPI","X2",2.09714918680315
"1114","CPI","X2",3.10995940728756
"1115","CPI","X2",0.755389068503323
"1116","CPI","X2",2.18938238736224
"1117","CPI","X2",2.60120796539738
"1118","CPI","X2",1.1220988703103
"1119","CPI","X2",0.780789873393275
"1120","CPI","X2",0.590403961302395
"1121","CPI","X2",3.08399398243404
"1122","CPI","X2",1.76082632027391
"1123","CPI","X2",1.95538406621108
"1124","CPI","X2",1.78928874335585
"1125","CPI","X2",0.921905559187324
"1126","CPI","X2",1.6246767353533
"1127","CPI","X2",3.75737581184364
"1128","CPI","X2",1.00972864704296
"1129","CPI","X2",2.26097219575855
"1130","CPI","X2",1.39828908077394
"1131","CPI","X2",1.17539191246295
"1132","CPI","X2",1.03624219794741
"1133","CPI","X2",1.62128704453651
"1134","CPI","X2",2.72746997209846
"1135","CPI","X2",3.25690522482128
"1136","CPI","X2",1.88791706318723
"1137","CPI","X2",1.18217002332137
"1138","CPI","X2",1.59975270657082
"1139","CPI","X2",1.46228155871963
"1140","CPI","X2",1.04797972936555
"1141","CPI","X2",1.23228810355997
"1142","CPI","X2",0.912776399631577
"1143","CPI","X2",1.91019620221331
"1144","CPI","X2",1.45979492954147
"1145","CPI","X2",1.8938661437523
"1146","CPI","X2",2.40289953976545
"1147","CPI","X2",0.539969958494715
"1148","CPI","X2",1.41783288462971
"1149","CPI","X2",2.81753779628673
"1150","CPI","X2",1.26984362885044
"1151","CPI","X2",2.49882818117333
"1152","CPI","X2",0.357977296590161
"1153","CPI","X2",1.29918919518106
"1154","CPI","X2",3.02839537534743
"1155","CPI","X2",1.6461737012159
"1156","CPI","X2",2.18459570508178
"1157","CPI","X2",2.63798063370279
"1158","CPI","X2",1.67503719477046
"1159","CPI","X2",1.04831063857009
"1160","CPI","X2",1.986975114431
"1161","CPI","X2",1.78526630868777
"1162","CPI","X2",1.43110262268562
"1163","CPI","X2",2.08282134906899
"1164","CPI","X2",1.03864893299706
"1165","CPI","X2",0.488304704152977
"1166","CPI","X2",1.81134550541706
"1167","CPI","X2",2.06801289021939
"1168","CPI","X2",2.09947465828329
"1169","CPI","X2",1.28630168535498
"1170","CPI","X2",1.02890548625724
"1171","CPI","X2",2.5601391165231
"1172","CPI","X2",1.7588562328698
"1173","CPI","X2",1.67440601259347
"1174","CPI","X2",1.72772643128342
"1175","CPI","X2",2.51694657099535
"1176","CPI","X2",1.84504969473023
"1177","CPI","X2",0.632810569370387
"1178","CPI","X2",2.02807375207022
"1179","CPI","X2",1.88936227446354
"1180","CPI","X2",0.6160047778929
"1181","CPI","X2",1.54216778788644
"1182","CPI","X2",1.04045438567771
"1183","CPI","X2",1.7883749021954
"1184","CPI","X2",0.685456908868535
"1185","CPI","X2",1.36137182822618
"1186","CPI","X2",3.63972364168301
"1187","CPI","X2",2.08032292148418
"1188","CPI","X2",2.24852391407757
"1189","CPI","X2",2.34440889641007
"1190","CPI","X2",0.478172547905454
"1191","CPI","X2",2.14987923802257
"1192","CPI","X2",1.40422578614881
"1193","CPI","X2",1.53687745686257
"1194","CPI","X2",0.891602273350453
"1195","CPI","X2",2.2403661738469
"1196","CPI","X2",1.11460182646154
"1197","CPI","X2",1.42916192242296
"1198","CPI","X2",0.59720134497395
"1199","CPI","X2",0.872870129774916
"1200","CPI","X2",2.20904753847355
"1201","CPI","X2",1.58267272576908
"1202","CPI","X2",1.80940083430175
"1203","CPI","X2",1.97595038592733
"1204","CPI","X2",1.81112822868216
"1205","CPI","X2",1.22797096507417
"1206","CPI","X2",1.52879954259032
"1207","CPI","X2",1.40396812488429
"1208","CPI","X2",0.878138831536884
"1209","CPI","X2",1.42703222542678
"1210","CPI","X2",1.19321152702442
"1211","CPI","X2",1.92070299143577
"1212","CPI","X2",1.28198269362214
"1213","CPI","X2",2.65489709411062
"1214","CPI","X2",2.0631035564431
"1215","CPI","X2",0.639932133820208
"1216","CPI","X2",2.27744059712558
"1217","CPI","X2",1.67148352273226
"1218","CPI","X2",2.35031970593588
"1219","CPI","X2",2.75605212868613
"1220","CPI","X2",2.91538409953204
"1221","CPI","X2",2.37444781632293
"1222","CPI","X2",0.735586608256107
"1223","CPI","X2",3.73436685668939
"1224","CPI","X2",2.43787405983806
"1225","CPI","X2",1.88508641661015
"1226","CPI","X2",0.569595049541581
"1227","CPI","X2",1.16412654240826
"1228","CPI","X2",0.95331188513323
"1229","CPI","X2",1.82240715405585
"1230","CPI","X2",2.05660941752995
"1231","CPI","X2",1.75253315633029
"1232","CPI","X2",1.9921734248778
"1233","CPI","X2",1.48680376451576
"1234","CPI","X2",1.70012313352833
"1235","CPI","X2",1.50354653553334
"1236","CPI","X2",1.46757014724967
"1237","CPI","X2",3.35851512522555
"1238","CPI","X2",2.39793316191662
"1239","CPI","X2",1.69198455952374
"1240","CPI","X2",0.950354987798889
"1241","CPI","X2",1.55806573082633
"1242","CPI","X2",1.7042243584698
"1243","CPI","X2",1.46003073608927
"1244","CPI","X2",1.22576544799839
"1245","CPI","X2",2.16093133566422
"1246","CPI","X2",2.40040059391103
"1247","CPI","X2",1.54300951262535
"1248","CPI","X2",1.35080798976669
"1249","CPI","X2",1.54746972705892
"1250","CPI","X2",1.48662324304014
"1251","CPI","X2",1.76909090910516
"1252","CPI","X2",2.32508537965209
"1253","CPI","X2",2.59027090017376
"1254","CPI","X2",1.11650627515098
"1255","CPI","X2",3.31555153018612
"1256","CPI","X2",1.31921034160795
"1257","CPI","X2",1.05989160433496
"1258","CPI","X2",0.963413817298484
"1259","CPI","X2",2.70910896815826
"1260","CPI","X2",1.62873162530641
"1261","CPI","X2",1.44241339047375
"1262","CPI","X2",2.14774445477297
"1263","CPI","X2",1.12746537198346
"1264","CPI","X2",1.83106302728638
"1265","CPI","X2",1.1289621695696
"1266","CPI","X2",1.70156137283061
"1267","CPI","X2",1.36244945648429
"1268","CPI","X2",1.7498999635681
"1269","CPI","X2",1.58779373181514
"1270","CPI","X2",2.8203884193314
"1271","CPI","X2",1.88365704710272
"1272","CPI","X2",2.07202257460723
"1273","CPI","X2",1.20178790106025
"1274","CPI","X2",1.92728794658587
"1275","CPI","X2",1.83114800553951
"1276","CPI","X2",1.43924792654372
"1277","CPI","X2",2.34869338894013
"1278","CPI","X2",0.974025314220326
"1279","CPI","X2",2.61875409951657
"1280","CPI","X2",0.210419241061313
"1281","CPI","X2",2.83813065867931
"1282","CPI","X2",2.25795843728777
"1283","CPI","X2",1.64539664377644
"1284","CPI","X2",1.15624741303187
"1285","CPI","X2",1.56932465576297
"1286","CPI","X2",1.87816671912037
"1287","CPI","X2",2.0670527587403
"1288","CPI","X2",1.4677004769856
"1289","CPI","X2",0.37892955198013
"1290","CPI","X2",1.96778871529488
"1291","CPI","X2",0.526481648790544
"1292","CPI","X2",1.39608130619387
"1293","CPI","X2",2.28038118820478
"1294","CPI","X2",1.13970044425637
"1295","CPI","X2",1.27555045790189
"1296","CPI","X2",1.60322107105434
"1297","CPI","X2",0.917832030229635
"1298","CPI","X2",1.96255793402699
"1299","CPI","X2",1.85157780835894
"1300","CPI","X2",2.03762802183329
"1301","CPI","X2",2.66957080156311
"1302","CPI","X2",1.00744284092622
"1303","CPI","X2",0.798930753042649
"1304","CPI","X2",1.22885664067256
"1305","CPI","X2",2.31344729865394
"1306","CPI","X2",2.64805297788851
"1307","CPI","X2",0.409564166646651
"1308","CPI","X2",1.68878947023092
"1309","CPI","X2",0.906917145594786
"1310","CPI","X2",2.72394747364418
"1311","CPI","X2",2.98818835197068
"1312","CPI","X2",1.01979779546057
"1313","CPI","X2",1.13193526610772
"1314","CPI","X2",1.84933478508664
"1315","CPI","X2",1.6231932268167
"1316","CPI","X2",1.0775659299988
"1317","CPI","X2",1.39491571960001
"1318","CPI","X2",0.752156797885626
"1319","CPI","X2",1.96432561835482
"1320","CPI","X2",3.02658969490203
"1321","CPI","X2",2.04747375523618
"1322","CPI","X2",3.62010286092091
"1323","CPI","X2",2.14267118923163
"1324","CPI","X2",0.53664993509881
"1325","CPI","X2",1.18013530429675
"1326","CPI","X2",1.77625366300561
"1327","CPI","X2",0.851848016897715
"1328","CPI","X2",1.18893472618148
"1329","CPI","X2",1.62840367382589
"1330","CPI","X2",2.0544014358871
"1331","CPI","X2",2.30103485925255
"1332","CPI","X2",1.62462083541161
"1333","CPI","X2",1.29156232375501
"1334","CPI","X2",1.35132218523217
"1335","CPI","X2",2.08474821867417
"1336","CPI","X2",2.04165934479143
"1337","CPI","X2",1.24329837410858
"1338","CPI","X2",3.2734344027064
"1339","CPI","X2",1.71933456415179
"1340","CPI","X2",3.0213156387679
"1341","CPI","X2",1.01497092917359
"1342","CPI","X2",1.36043823980919
"1343","CPI","X2",1.92197228858451
"1344","CPI","X2",1.20848828504467
"1345","CPI","X2",1.19016655474892
"1346","CPI","X2",0.626602513066119
"1347","CPI","X2",1.29858040238104
"1348","CPI","X2",3.15637417735858
"1349","CPI","X2",0.185292300311925
"1350","CPI","X2",2.18397264903367
"1351","CPI","X2",4.17824607858365
"1352","CPI","X2",2.60036743090046
"1353","CPI","X2",2.00516812358845
"1354","CPI","X2",1.23461559968481
"1355","CPI","X2",2.75293105278969
"1356","CPI","X2",1.06523123873189
"1357","CPI","X2",1.96477826663231
"1358","CPI","X2",0.802715232353564
"1359","CPI","X2",0.72865155939886
"1360","CPI","X2",0.773251173445702
"1361","CPI","X2",0.095365795143495
"1362","CPI","X2",0.6511090858791
"1363","CPI","X2",1.33529591195914
"1364","CPI","X2",0.809502164950146
"1365","CPI","X2",1.69084790091562
"1366","CPI","X2",1.55372109522109
"1367","CPI","X2",2.70508111468654
"1368","CPI","X2",1.55938214726906
"1369","CPI","X2",2.20161590208956
"1370","CPI","X2",2.37781308681983
"1371","CPI","X2",1.56474239593459
"1372","CPI","X2",1.77286772102671
"1373","CPI","X2",2.13205098074152
"1374","CPI","X2",2.96477126686386
"1375","CPI","X2",1.1348587463536
"1376","CPI","X2",1.61099762479885
"1377","CPI","X2",0.870951338551946
"1378","CPI","X2",3.28984620559179
"1379","CPI","X2",0.662898976001608
"1380","CPI","X2",0.661028705341469
"1381","CPI","X2",0.90357901070347
"1382","CPI","X2",1.55919430215048
"1383","CPI","X2",0.940964860282197
"1384","CPI","X2",4.76335861734424
"1385","CPI","X2",1.7270505669218
"1386","CPI","X2",1.91429315367426
"1387","CPI","X2",1.40993433586967
"1388","CPI","X2",1.38965051987524
"1389","CPI","X2",3.04901357559318
"1390","CPI","X2",2.41964826612198
"1391","CPI","X2",2.64915613010959
"1392","CPI","X2",1.52398051187551
"1393","CPI","X2",2.05231906764328
"1394","CPI","X2",1.10531327762488
"1395","CPI","X2",1.24188845514373
"1396","CPI","X2",1.72561621501942
"1397","CPI","X2",1.05129999076552
"1398","CPI","X2",2.64555439633122
"1399","CPI","X2",0.702214343642868
"1400","CPI","X2",2.46780780201174
"1401","CPI","X2",2.1378702891675
"1402","CPI","X2",1.8531064670168
"1403","CPI","X2",2.48926884294933
"1404","CPI","X2",1.46348435427702
"1405","CPI","X2",2.88085802059666
"1406","CPI","X2",1.86694093313076
"1407","CPI","X2",0.775737477405929
"1408","CPI","X2",1.36156053357589
"1409","CPI","X2",0.764552528884977
"1410","CPI","X2",2.26125221048144
"1411","CPI","X2",1.48663137462867
"1412","CPI","X2",1.43755231479588
"1413","CPI","X2",1.66529165836401
"1414","CPI","X2",1.88665022372842
"1415","CPI","X2",1.23136695350771
"1416","CPI","X2",1.8579392088253
"1417","CPI","X2",1.66376732258421
"1418","CPI","X2",2.17154479272967
"1419","CPI","X2",2.3730761375547
"1420","CPI","X2",1.3347861010489
"1421","CPI","X2",2.79931999614055
"1422","CPI","X2",2.51009805894437
"1423","CPI","X2",1.0398768648849
"1424","CPI","X2",1.83970022989266
"1425","CPI","X2",2.58168488301245
"1426","CPI","X2",1.78335396569444
"1427","CPI","X2",1.19307169691009
"1428","CPI","X2",1.17858249179688
"1429","CPI","X2",3.01093797486385
"1430","CPI","X2",2.5911404013316
"1431","CPI","X2",1.11544134015345
"1432","CPI","X2",2.71516578770227
"1433","CPI","X2",2.40607971938557
"1434","CPI","X2",2.81810601364426
"1435","CPI","X2",2.26343447430536
"1436","CPI","X2",4.10266914924905
"1437","CPI","X2",2.10879787250116
"1438","CPI","X2",2.0767070891181
"1439","CPI","X2",2.31295161338889
"1440","CPI","X2",1.40330670946555
"1441","CPI","X2",1.50685591881791
"1442","CPI","X2",0.750620260898104
"1443","CPI","X2",0.900672501691713
"1444","CPI","X2",2.17224202835813
"1445","CPI","X2",1.73199821164161
"1446","CPI","X2",1.44099903876212
"1447","CPI","X2",1.26359530821162
"1448","CPI","X2",1.63366032893691
"1449","CPI","X2",1.20529558235295
"1450","CPI","X2",1.76936040770117
"1451","CPI","X2",1.08383042169266
"1452","CPI","X2",3.60414815061168
"1453","CPI","X2",0.662552649126178
"1454","CPI","X2",0.912700906948569
"1455","CPI","X2",0.456870064368387
"1456","CPI","X2",1.57311912324915
"1457","CPI","X2",2.00908477878914
"1458","CPI","X2",1.81045227639699
"1459","CPI","X2",1.30827089994698
"1460","CPI","X2",0.900192952990754
"1461","CPI","X2",2.47537069735414
"1462","CPI","X2",3.63786682939913
"1463","CPI","X2",2.07539857690753
"1464","CPI","X2",1.78332294552159
"1465","CPI","X2",1.40029522884414
"1466","CPI","X2",2.28606398607796
"1467","CPI","X2",1.20157838519567
"1468","CPI","X2",1.05676178805851
"1469","CPI","X2",1.32686894382341
"1470","CPI","X2",2.69903429190903
"1471","CPI","X2",1.80533370037647
"1472","CPI","X2",1.17670718207319
"1473","CPI","X2",1.89041240482477
"1474","CPI","X2",1.02156545984558
"1475","CPI","X2",1.92211695042769
